index,frame,group,user_add_mean,user_add_sd,user_del_mean,user_del_sd,user_speak_mean,user_speak_sd,user_turns_mean,user_turns_sd,user_speech,write_text,user_wh_mean,user_self_mean,user_us_mean,user_yes_mean,user_thanks_mean,user_wh_sd,user_self_sd,user_us_sd,user_yes_sd,user_thanks_sd,session,language,learning_design,time,students,class,teacher,subject
87,88,99_4,0,0.0,0,0.0,1.5550000000000002,2.441889923809016,0,0.7999999999999999,"tere-tere tere-tere tere-tere mänguteooria alloleva 7 telemaja kure tee pindala a researcher kl 18 laadimist nädalatega ruuteris nikkel-rauast ka kaks külge ja rikastades videosid sisemiselt töövisiidile sadamas juhul on samased keerutab ratirl asendussertifikaadi 4,7 y8.com mida saab kasutada vaatluse tantra sõdur ka talgute korraldamine kuid ühtegi nagu nurga kraadi antud kuidas majanduses",,0,0,0,0,0,0.8,0.0,0.0,0.4000000000000001,0.0,99,est,maths,evening,13,C3,T17,maths
88,89,99_4,0,0.0,0,0.0,4.8275999999999994,4.0717945724213545,1,1.2000000000000002,wizard work zone.ee server 12v 100w jalutama,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
89,90,99_4,0,0.0,0,0.0,2.2058,1.4890923947156536,1,0.6324555320336759,lohusalu sadam mänguväljak veeteed,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
90,91,99_4,0,0.0,0,0.0,0.3198,0.6396,0,0.4000000000000001,suhtlus.ee pop3 sõbrannaga kokkutulek lisapuhkuse seaded h saab osta läbiviidud neti terekest,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
91,92,99_4,0,0.0,0,0.0,4.105,4.312127038944934,0,0.4,suure annelinna mermaid väisas ühiskalender laiaformaadilised casino online veod24 rongile 300° riike nõukokku brigaadi kokku võeti seatud õde raamat anna väikses uurea kraadiga merneith ajakiri sirje laanemäe klientidele see jääb portis väljavaadete eramu tamsalukool.ee jüriorg adam asuvad 77° kõik kokkuvõttes urlsession pärandina järve toiduahel,,0,0,0,0,0,0.4000000000000001,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
92,93,99_4,0,0.0,0,0.0,1.4294,2.8588,0,0.4000000000000001,saates osalevad sel teemal uuesti kokku kütteseade täita seatud on suuremad raceism seriaal müüa19 harju ta mandrite kohvikukultuur television argentina nalja võistlused otsusele lisatud eesti teadaande seesam.ee raha laadimine vs kornet ka päris nii kunstnikke kui kokkupuude seatud eneserahuldamise suuremad läbimurded reisidiilid tulemüüri klientidele sigatsenud ettevõtlusraadio otsingumootori kuklase kunstkuused kuidas ma arvutan seda asja reiska muotoilu tolliks varsti,,0,0,0,0,0,0.4000000000000001,0.4000000000000001,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
93,94,99_4,0,0.0,0,0.0,1.297,1.7150848375517755,0,0.48989794855663565,harju maakond,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
94,95,99_4,6,13.199999999999998,0,0.0,0.2774,0.5548,0,0.4000000000000001,surroundi siseruumis siinuse koosinuse teil reisida kaisa jalutab eestvedaja leeds on aluseks business eesti keeles räägib reasons tõnis kärdi mina olemas telekat albumit on külmakraadid käes minutit toidud õppima sinna aega veeta,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=106,04kraadi<br/>nürinurk 73,95kraadi<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90°<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>alfa=57kraadi<br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.4000000000000001,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
95,96,99_4,0,0.0,0,0.0,2.6968,1.958685722621166,1,0.9797958971132713,hobusejõhv kuivaks liiaga omavahel kolmanda liiga klubi liikmemaksu ekraanide tee 1 crib see tundides mitte lahustunud on planeet maas8 paberiribad uuesti elektriliselt piltide ta teema liberaalne ballaadide sisuks accessibility ta rahvusvahelise telefonist liiga tuues tagasi epakas sepsis biitlid17 väärtpaberite piirates kodu ostmisel15 pildid arvutisse järvamaa katkemist kohe praegu peatuses make närvitsema klaasid p10 afrikaani võõrsõnade ülesanded on desinstallige nii mona olemas telekat valgamaalane.ee õppimise kirjutan ette dhr165z kontsert piltide salvestamise rindadel ajalehedkeel center misso karburaator märkimata plaadid 20,,0,0,0,0,0,0.4000000000000001,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
96,97,99_4,0,0.0,0,0.0,0.6912,1.0417658854080414,0,0.48989794855663565,itaalia tõlg3 ilja kirjadesse perennial kallas,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
97,98,99_4,0,0.0,0,0.0,3.3604,2.008745339758129,1,0.8,"helsingi metroo vahetult enne küpsetamist kokku jõudis vahetunnis ka kolmanda välja saada mittesiduv arve nimi kättemaks l osakapital ülesannete lihtsamalt mis on tüdruksõbrale vidga lõpetatud abandonia annonces mitmed ülesanded 4,7 dm 47 cm inimese vahetusega kirjastajaid sidemete lihtsam arvutitele komaga towards a tõsised tegijad ei saa e34 coilover külavaheteid põhimõttelisem advisor osalemisel mõni 019 tl vürtsi",,0,0,0,0,0,0.4000000000000001,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
98,99,99_4,0,0.0,0,0.0,0.4628,0.9255999999999999,0,0.4000000000000001,klassikalist võimeline midagi drastilist miniad seksima kättesaadavust neljanda viienda ja seitsmenda neljandiku enesetunne,,0,0,0,0,0,0.0,0.0,0.0,0.4000000000000001,0.0,99,est,maths,evening,13,C3,T17,maths
99,100,99_4,0,0.0,0,0.0,2.8305999999999996,2.6704140203346745,1,0.6324555320336759,näita maailma hüvitamisele teismeline y-tunnus näita kogu kommentaari sa pead murda mingi ülesandega 4564 tegid esimese neljanda ja endid järvamaast leidis väljapääsu ülesannete 8848 esimesel neljapäeval ja pühapäeval,,0,0,0,0,0,0.0,0.0,0.0,0.48989794855663565,0.0,99,est,maths,evening,13,C3,T17,maths
100,101,99_4,0,0.0,0,0.0,1.3334,1.304781299682058,0,0.7483314773547883,kaksi city34 ole seda vaja mõjustama liibanoni osa selles valdkonnas mida ma tehtud seega võib ehk põllumaa hind võrumaal hoia kinni panema nagu ei oska seda ei oska,,0,0,0,0,0,0.0,0.4000000000000001,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
101,102,99_4,0,0.0,0,0.0,2.0460000000000003,2.555774637952259,0,0.7999999999999999,matka nimetada ei saa telefona tehtud läheme võõrsõnade oliver nassar vikipalu anija 101 majas 289 cm,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
102,103,99_4,0,0.0,0,0.0,0.3822,0.48447678994973536,0,0.48989794855663565,kiirusega coronavirus dead center sims ur100dzx editor meditsiini või selliseid aktsioone käe tegema peale access-control-allow-headers turuosad hooldusõiguse registreerimismärgid,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
103,104,99_4,0,0.0,0,0.0,1.2272,1.5541170354899272,0,0.7999999999999999,samsung effex poleks erinevusele noortele inimestele tehakse ristkülik ryzen 7 seascapes n72ex võivate pooleks elasteaed.eu,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
104,105,99_4,0,0.0,0,0.0,1.4507999999999999,1.9581295564900705,0,0.7999999999999999,seksi mõju pooleks küll aga mõned nagu punane tänav oleksin arutlesime selle nimivool exlibris urmas jätta abiellumist vanale särapärg võib-olla 600 ark.ee vahepeal tuntud,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
105,106,99_4,0,0.4000000000000001,0,0.0,0.6612,1.3224000000000002,0,0.4000000000000001,197 allalaadimist inimesi elab teraapiaruum millal vs kana kolmas-neljas kasvatamisele ja seljalihased,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=106,04kraadi<br/>nürinurk 73,95kraadi<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90°<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>alfa=57kraadi<br/>b=?<br/><br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.4000000000000001,0.0,0.0,0.4000000000000001,0.0,99,est,maths,evening,13,C3,T17,maths
106,107,99_4,0,0.8000000000000002,0,0.0,1.4142,1.9872590570934627,0,0.48989794855663565,"metrix näinuna avamaale või tuleb lõpetada kuni nelja nädala pärast tuleb olla suhtes l&r voodiraam kompanii andres sild tööproovid vanaema hinnakirja rahvaliit sealt meile hakkamine sl500 hw505 tund läbi enni75 tehnikat saatma marinaadis 9,85 neljanädalase mis on niimoodi aviasales.ru","1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=106,04kraadi<br/>nürinurk 73,95kraadi<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90°<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>alfa=57kraadi<br/>b=?<br/><br/>S<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.4,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
107,108,99_4,1,2.8,0,0.0,0.0,0.0,0,0.0,,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=106,04kraadi<br/>nürinurk 73,95kraadi<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90°<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>alfa=57kraadi<br/>b=?<br/><br/>S=885,21<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
108,109,99_4,1,3.6000000000000005,0,1.2,0.1966,0.39320000000000005,0,0.4000000000000001,analüüsimiseks väärtustan control converter,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=106,04kraadi<br/>nürinurk 73,95kraadi<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90°<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>alfa=57kraadi<br/><br/><br/>S=885,21<br/>P=229,90<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
109,110,99_4,0,0.0,0,0.0,0.0,0.0,0,0.0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
0,1,100_1,0,0.0,0,0.0,1.7335,0.026499999999999968,1,0.0,hello hello and the topic is online shopping,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
1,2,100_1,0,0.0,0,0.0,3.456,0.9609999999999999,1,0.0,I want Spencer,,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
2,3,100_1,0,0.0,0,0.0,2.3355,1.5245,1,0.0,and remember of communication the transfer rather than 250 words,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
3,4,100_1,0,0.0,0,0.0,0.3195,0.3195,0,0.5,business QuickBooks,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
4,5,100_1,1,1.5,1,1.5,0.0,0.0,0,0.0,,<br/>,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
5,6,100_1,0,0.5,0,0.5,1.2265,1.2265,0,0.5,power of language please,<br/>,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
6,7,100_1,0,0.0,0,0.0,9.0495,4.9125,2,0.0,dead Chromebook headphones,,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,100,eng,role-based,evening,4,C5,T17,english
7,8,100_1,0,0.0,0,0.0,5.632499999999999,1.7274999999999998,1,0.5,"s much better thank you"",  table tennis",,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
8,9,100_1,0,0.0,0,0.0,3.2430000000000003,2.0690000000000004,1,0.0,Hannah School servetter,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
9,10,100_1,0,0.0,0,0.0,2.725,2.725,0,0.5,call my brother,,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
10,11,100_1,0,0.0,0,0.0,1.6585,0.36850000000000005,1,0.0,how often do you shop online how to do,,1,0,0,0,0,0.0,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
11,12,100_1,0,0.0,0,0.0,7.9525,3.5995,2,0.5,or maybe by once a year maybe something or maybe by once a year maybe something,,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
12,13,100_1,0,0.0,0,0.0,3.7755,1.9094999999999998,1,0.5,most of my shopping list but we can always just make our image Nation,,0,0,1,0,0,0.5,0.5,1.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
13,14,100_1,11,5.5,1,0.5,6.0695,0.5224999999999995,3,0.0,stop with the diesel standing to Dakshin later positive,Pos<br/>Negative sides: <br/>,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
14,15,100_1,16,10.5,6,6.5,3.3970000000000002,0.28300000000000014,1,0.5,write this down thanks,Positive sides: <br/><br/>Negative sides: It is <br/>,0,1,0,0,0,0.0,0.5,0.0,0.0,0.5,100,eng,role-based,evening,4,C5,T17,english
15,16,100_1,48,48.0,4,4.0,1.611,1.611,0,0.5,this song,"Positive sides: <br/><br/>Negative sides: There's a chance to get scammed online, with some items it takes way too long for them to arri<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
16,17,100_1,2,2.0,0,0.0,0.0,0.0,0,0.0,,"Positive sides: <br/><br/>Negative sides: There's a chance to get scammed online, with some items it takes way too long for them to arrive, <br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
17,18,100_1,17,17.5,3,3.0,3.168,0.609,1,0.5,"Force Recon s what I said"", ","Positive sides: Can shop anywhere at any time<br/><br/>Negative sides: There's a chance to get scammed online, with some items it takes way too long for them to arrive, <br/>",0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
18,19,100_1,2,0.0,1,1.0,1.045,1.045,0,0.5,"what is depression s comfortable"", ","Positive sides: Can shop anywhere at any time, <br/><br/>Negative sides: There's a chance to get scammed online, with some items it takes way too long for them to arrive, <br/>",0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
19,20,100_1,0,0.0,0,0.0,0.4,0.4,0,0.5,plastic at the whole picture on the details of the big but then like this,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
20,21,100_1,0,0.5,0,0.5,3.1395,0.15349999999999997,1,0.5,not if not reconnected it just disconnect and reconnect send a text,"Positive sides: Can shop anywhere at any time, <br/><br/>Negative sides: There's a chance to get scammed online, with some items it takes way too long for them to arrive, <br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
21,22,100_1,58,0.0,7,5.0,2.495,2.495,0,0.5,Chromebook a girl pre-order,"Positive sides: Can shop anywhere at any time, people could pre-order for things that aren't in stock, <br/><br/>Negative sides: There's a chance to get scammed online, with some items it takes way too long for them to arrive. Shopping online you don't know the quality of <br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
22,23,100_1,81,6.5,5,1.5,3.146,1.6210000000000002,1,0.0,I clicked off. only,"Positive sides: 1)Can shop anywhere at any time, people could pre-order for things that aren't in stock, with online shopping, you don't have to go to the actual place to get the item.<br/><br/>Negative sides: There's a chance to get scammed online, with some items it takes way too long for them to arrive. Shopping online you don't know the quality of ""item"" you going to buy, it could be cheap plastic and the wrong size c<br/>",0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
23,24,100_1,38,31.0,14,13.0,0.0,0.0,0,0.0,,"Positive sides: 1) Can shop anywhere at any time, 2) People could pre-order for things that aren't in stock, 3 with online shopping, you don't have to go to the actual place to get the item.<br/><br/>Negative sides: There's a chance to get scammed online, with some items it takes way too long for them to arrive. Shopping online you don't know the quality of ""item"" you going to buy, it could be cheap plastic and the wrong size compaired to going to the store personally.<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
24,25,100_1,8,2.0,24,22.5,2.17,0.378,1,0.0,"fungi s three""]","Positive sides: 1) Can shop anywhere at any time, 2) People could pre-order for things that aren't in stock, 3) With online shopping, you don't have to go to the actual place to get the item.<br/><br/>Negative sides: 1) There's a chance to get scammed online, 2) With some items it takes way too long for them to arrive.<br/>2) Shopping online you don't know the quality of ""item"" you going to buy, it could be cheap plastic and the wrong size.<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
25,26,100_1,1,1.0,0,0.5,1.088,1.088,0,0.5,personable,"Positive sides: 1) Can shop anywhere at any time, 2) People could pre-order for things that aren't in stock, 3) With online shopping, you don't have to go to the actual place to get the item.<br/><br/>Negative sides: 1) There's a chance to get scammed online, 2) With some items it takes way too long for them to arrive.<br/><br/>3) Shopping online you don't know the quality of ""item"" you going to buy, it could be cheap plastic and the wrong size.<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
26,27,100_1,0,0.5,0,0.0,3.371,1.4620000000000002,2,0.0,Chick-fil-A Shia LaBeouf,"<br/>Positive sides: 1) Can shop anywhere at any time, 2) People could pre-order for things that aren't in stock, 3) With online shopping, you don't have to go to the actual place to get the item.<br/><br/>Negative sides: 1) There's a chance to get scammed online, 2) With some items it takes way too long for them to arrive.<br/><br/>3) Shopping online you don't know the quality of ""item"" you going to buy, it could be cheap plastic and the wrong size.<br/>",0,1,0,0,0,0.5,1.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
27,28,100_1,2,2.0,0,0.0,5.157,2.619,1,0.0,Marriott,"<br/><br/><br/><br/><br/>Positive sides: 1) Can shop anywhere at any time, 2) People could pre-order for things that aren't in stock, 3) With online shopping, you don't have to go to the actual place to get the item.<br/><br/>Negative sides: 1) There's a chance to get scammed online, 2) With some items it takes way too long for them to arrive.<br/><br/>3) Shopping online you don't know the quality of ""item"" you going to buy, it could be cheap plastic and the wrong size.<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
28,29,100_1,0,0.0,0,0.0,0.6715,0.6715,0,0.5,discussing your group which are going to Syracuse New York,,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
29,30,100_1,21,21.0,0,0.0,5.8134999999999994,0.18150000000000022,3,0.0,s the story that she look like she got the cheap but it cheap cheap,"<br/><br/><br/><br/><br/>Positive sides: 1) Can shop anywhere at any time, 2) People could pre-order for things that aren't in stock, 3) With online shopping, you don't have to go to the actual place to get the item. 4) Sometimes you can get free stuff as the <br/><br/>Negative sides: 1) There's a chance to get scammed online, 2) With some items it takes way too long for them to arrive.<br/><br/>3) Shopping online you don't know the quality of ""item"" you going to buy, it could be cheap plastic and the wrong size.<br/>",0,2,0,0,0,0.0,1.0,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
30,31,100_1,3,3.0,23,23.0,3.365,1.9580000000000002,1,0.0,white Converse I do not know anybody,"<br/><br/><br/><br/><br/>Positive sides: 1) Can shop anywhere at any time, 2) People could pre-order for things that aren't in stock, 3) With online shopping, you don't have to go to the actual place to get the item. 4) <br/><br/>Negative sides: 1) There's a chance to get scammed online, 2) With some items it takes way too long for them to arrive.<br/><br/>3) Shopping online you don't know the quality of ""item"" you going to buy, it could be cheap plastic and the wrong size.<br/>",0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,100,eng,role-based,evening,4,C5,T17,english
